workerid,proliferate.condition,color,expressions,modal,order,percentage_blue,rating,sentence,error
204,might-possible-could,orange,might-possible-probably,might,possible-might-probably,60,0.52,You might get an orange one,
204,might-possible-could,orange,might-possible-probably,probably,possible-might-probably,60,0,You'll probably get an orange one,
204,might-possible-could,orange,might-possible-probably,other,possible-might-probably,60,0.04000000000000003,something else,
204,might-possible-could,orange,might-possible-probably,might,might-probably-possible,75,0.39,You might get an orange one,
204,might-possible-could,orange,might-possible-probably,probably,might-probably-possible,75,0,You'll probably get an orange one,
204,might-possible-could,orange,might-possible-probably,possible,might-probably-possible,75,0.39,It's possible that you'll get an orange one,
204,might-possible-could,orange,might-possible-probably,other,might-probably-possible,75,0.21999999999999997,something else,
204,might-possible-could,blue,might-possible-probably,probably,probably-might-possible,60,0,You'll probably get a blue one,
204,might-possible-could,blue,might-possible-probably,might,probably-might-possible,60,0.31,You might get a blue one,
204,might-possible-could,blue,might-possible-probably,possible,probably-might-possible,60,0.43,It's possible that you'll get a blue one,
204,might-possible-could,blue,might-possible-probably,other,probably-might-possible,60,0.26,something else,
198,might-possible-could,orange,might-possible-probably,might,might-probably-possible,97,0.04,You might get an orange one,
198,might-possible-could,orange,might-possible-probably,probably,might-probably-possible,97,0.05,You'll probably get an orange one,
198,might-possible-could,orange,might-possible-probably,possible,might-probably-possible,97,0.16,It's possible that you'll get an orange one,
198,might-possible-could,orange,might-possible-probably,other,might-probably-possible,97,0.75,something else,
198,might-possible-could,orange,might-possible-probably,might,might-probably-possible,100,0,You might get an orange one,
198,might-possible-could,orange,might-possible-probably,probably,might-probably-possible,100,0,You'll probably get an orange one,
198,might-possible-could,orange,might-possible-probably,possible,might-probably-possible,100,0,It's possible that you'll get an orange one,
198,might-possible-could,orange,might-possible-probably,other,might-probably-possible,100,1,something else,
198,might-possible-could,orange,might-possible-probably,might,might-possible-probably,60,0.43,You might get an orange one,
198,might-possible-could,orange,might-possible-probably,possible,might-possible-probably,60,0.3,It's possible that you'll get an orange one,
198,might-possible-could,orange,might-possible-probably,probably,might-possible-probably,60,0.11,You'll probably get an orange one,
198,might-possible-could,orange,might-possible-probably,other,might-possible-probably,60,0.16000000000000014,something else,
198,might-possible-could,blue,might-possible-probably,might,might-possible-probably,25,0.42,You might get a blue one,
198,might-possible-could,blue,might-possible-probably,possible,might-possible-probably,25,0.32,It's possible that you'll get a blue one,
198,might-possible-could,blue,might-possible-probably,probably,might-possible-probably,25,0,You'll probably get a blue one,
198,might-possible-could,blue,might-possible-probably,other,might-possible-probably,25,0.26,something else,
198,might-possible-could,blue,might-possible-probably,possible,possible-might-probably,40,0.42,It's possible that you'll get a blue one,
198,might-possible-could,blue,might-possible-probably,might,possible-might-probably,40,0.07,You might get a blue one,
198,might-possible-could,blue,might-possible-probably,probably,possible-might-probably,40,0,You'll probably get a blue one,
198,might-possible-could,blue,might-possible-probably,other,possible-might-probably,40,0.51,something else,
198,might-possible-could,blue,might-possible-probably,possible,possible-might-probably,7,0.5,It's possible that you'll get a blue one,
198,might-possible-could,blue,might-possible-probably,might,possible-might-probably,7,0.06,You might get a blue one,
198,might-possible-could,blue,might-possible-probably,probably,possible-might-probably,7,0,You'll probably get a blue one,
198,might-possible-could,blue,might-possible-probably,other,possible-might-probably,7,0.43999999999999995,something else,
198,might-possible-could,blue,might-possible-probably,might,might-probably-possible,90,0,You might get a blue one,
198,might-possible-could,blue,might-possible-probably,probably,might-probably-possible,90,0.84,You'll probably get a blue one,
198,might-possible-could,blue,might-possible-probably,possible,might-probably-possible,90,0.16000000000000003,It's possible that you'll get a blue one,
198,might-possible-could,blue,might-possible-probably,other,might-probably-possible,90,0,something else,
198,might-possible-could,blue,might-possible-probably,possible,possible-probably-might,60,0,It's possible that you'll get a blue one,
198,might-possible-could,blue,might-possible-probably,probably,possible-probably-might,60,0.32,You'll probably get a blue one,
198,might-possible-could,blue,might-possible-probably,might,possible-probably-might,60,0.41,You might get a blue one,
198,might-possible-could,blue,might-possible-probably,other,possible-probably-might,60,0.27000000000000013,something else,
198,might-possible-could,blue,might-possible-probably,might,might-possible-probably,50,0.32,You might get a blue one,
198,might-possible-could,blue,might-possible-probably,possible,might-possible-probably,50,0.04,It's possible that you'll get a blue one,
198,might-possible-could,blue,might-possible-probably,probably,might-possible-probably,50,0,You'll probably get a blue one,
198,might-possible-could,blue,might-possible-probably,other,might-possible-probably,50,0.64,something else,
198,might-possible-could,orange,might-possible-probably,possible,possible-might-probably,0,0,It's possible that you'll get an orange one,
198,might-possible-could,orange,might-possible-probably,might,possible-might-probably,0,0,You might get an orange one,
198,might-possible-could,orange,might-possible-probably,probably,possible-might-probably,0,0,You'll probably get an orange one,
198,might-possible-could,orange,might-possible-probably,other,possible-might-probably,0,1,something else,
198,might-possible-could,blue,might-possible-probably,probably,probably-might-possible,94,1,You'll probably get a blue one,
198,might-possible-could,blue,might-possible-probably,might,probably-might-possible,94,0,You might get a blue one,
198,might-possible-could,blue,might-possible-probably,possible,probably-might-possible,94,0,It's possible that you'll get a blue one,
198,might-possible-could,blue,might-possible-probably,other,probably-might-possible,94,0,something else,
198,might-possible-could,orange,might-possible-probably,possible,possible-might-probably,7,0,It's possible that you'll get an orange one,
